promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;skipClient;nativeLanguage;languages;clientPackageManager;__time
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;67
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;73
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;61
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;61
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;false;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;62
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;59
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;56
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;72
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;67
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;72
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;false;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;62
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;56
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;59
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;54
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;57
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;67
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;75
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;false;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;86
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;84
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;79
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;72
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;66
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;62
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;false;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;61
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;59
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;75
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;70
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;92
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;89
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;false;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;93
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;77
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;63
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;55
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;58
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;64
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;false;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;63
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;58
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;64
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;73
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;62
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;61
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;68
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;false;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;71
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;57
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;58
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;48
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;50
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;55
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;54
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;false;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;65
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;60
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;61
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;60
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;51
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;53
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;67
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;false;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;59
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;57
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;60
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;80
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;kafka;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;66
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;66
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;false;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;64
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;61
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;54
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;125
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;67
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;59
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;false;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;64
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;67
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;false;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;63
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;81
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;false;kafka;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;60
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Disk;oracle;elasticsearch;kafka;consul;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;56
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;false;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;47
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;false;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;58
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;false;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;44
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;false;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;49
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;false;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;72
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;55
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;false;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;60
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;consul;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;60
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;58
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;consul;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;55
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;false;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;56
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;false;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;55
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;56
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;false;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;59
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;consul;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;68
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;64
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;consul;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;62
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;false;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;63
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;65
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;false;consul;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;59
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;consul;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;81
